subject,day_block,Mood.Index,outcome1b,outcome2b,outcome3b,outcome4b,outcome5b,outcome6b,outcome7b,outcome8b,outcome9b,outcome1bo,outcome2bo,outcome3bo,outcome4bo,outcome5bo,outcome6bo,outcome7bo,outcome8bo,outcome9bo,outcome_mag1b,outcome_mag2b,outcome_mag3b,outcome_mag4b,outcome_mag5b,outcome_mag6b,outcome_mag7b,outcome_mag8b,outcome_mag9b,outcome_magnitude1b,outcome_magnitude2b,outcome_magnitude3b,outcome_magnitude4b,outcome_magnitude5b,outcome_magnitude6b,outcome_magnitude7b,outcome_magnitude8b,outcome_magnitude9b,component,Trial.Index,moodrate_scaled,moodrate,Index,day,block,Local.Date.D1,wof_order,wofoutcome1,Local.Date.D2,wofoutcome2,Local.Date.D1.Day,Local.Date.D2.Day,day_diff,day_block2,block_type,max_moodrate,min_moodrate
187,day1_block1,32,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,5,0,0,0,4,4,0,0,0,10,0,0,0,9,9,0,0,0,moodrate,96,-0.8066489729763558,5,33,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,33,0,0,1,1,0,0,0,1,1,-1,-1,1,1,-1,-1,-1,1,1,0,0,5,5,0,0,0,4,4,0,0,10,10,0,0,0,9,9,moodrate,99,-0.16446241196605305,6,34,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,34,0,1,0,0,0,1,1,0,0,-1,1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,5,5,0,0,0,5,0,0,0,10,10,0,0,moodrate,102,-0.8066489729763558,5,35,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,35,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,10,moodrate,105,-0.8066489729763558,5,36,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,36,0,1,1,0,0,0,0,1,0,-1,1,1,-1,-1,-1,-1,1,-1,0,-1,-2,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,moodrate,108,-0.16446241196605305,6,37,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,37,1,1,1,0,1,1,0,0,0,1,1,1,-1,1,1,-1,-1,-1,5,2,5,0,-1,-2,0,0,0,10,7,10,0,4,3,0,0,0,moodrate,111,1.7620972710648555,9,38,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,38,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,1,-1,1,1,-3,-3,0,5,2,5,0,-1,-2,2,2,0,10,7,10,0,4,3,moodrate,114,1.1199107100545527,8,39,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,39,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-4,-3,-3,0,5,2,5,6,6,1,2,2,0,10,7,10,moodrate,117,1.7620972710648555,9,40,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
187,day1_block1,40,0,1,0,1,1,1,1,1,0,-1,1,-1,1,1,1,1,1,-1,0,3,0,1,1,-4,-3,-3,0,0,8,0,6,6,1,2,2,0,moodrate,NA,-0.16446241196605305,6,41,1,1,2021-01-26T10:18:05Z,Winfirst,1,2021-01-26T13:46:01Z,0,2021-01-26,2021-01-26,0,winday_block1,before_win,9,4
206,day1_block1,1,1,0,0,NA,NA,NA,NA,NA,NA,1,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,NA,NA,moodrate,3,1.389793973210626,7,2,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,2,1,0,1,1,0,0,NA,NA,NA,1,-1,1,1,-1,-1,NA,NA,NA,0,0,-4,0,0,0,NA,NA,NA,5,0,1,5,0,0,NA,NA,NA,moodrate,6,1.389793973210626,7,3,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,3,1,1,1,1,0,1,1,0,0,1,1,1,1,-1,1,1,-1,-1,4,0,4,0,0,-4,0,0,0,9,5,9,5,0,1,5,0,0,moodrate,9,3.227908582940809,8,4,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,4,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1,1,2,0,-1,4,0,4,0,0,-4,7,0,4,9,5,9,5,0,1,moodrate,12,1.389793973210626,7,5,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,5,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,2,0,-1,4,0,4,6,5,6,7,0,4,9,5,9,moodrate,15,3.227908582940809,8,6,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,6,1,1,0,1,1,1,1,0,1,1,1,-1,1,1,1,1,-1,1,4,1,0,1,0,1,2,0,-1,9,6,0,6,5,6,7,0,4,moodrate,18,3.227908582940809,8,7,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,7,0,0,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,1,1,0,0,1,4,1,0,1,0,1,0,0,6,9,6,0,6,5,6,moodrate,21,1.389793973210626,7,8,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,8,1,1,1,0,0,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,4,1,0,0,1,4,1,0,6,9,6,0,0,6,9,6,0,moodrate,24,1.389793973210626,7,9,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,9,0,1,0,1,1,1,0,0,1,-1,1,-1,1,1,1,-1,-1,1,0,3,0,1,4,1,0,0,1,0,8,0,6,9,6,0,0,6,moodrate,27,1.389793973210626,7,10,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,10,0,1,1,0,1,0,1,1,1,-1,1,1,-1,1,-1,1,1,1,0,3,5,0,3,0,1,4,1,0,8,10,0,8,0,6,9,6,moodrate,30,1.389793973210626,7,11,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,11,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,0,3,5,0,3,0,0,0,0,0,8,10,0,8,0,moodrate,33,-0.4483206365195573,6,12,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,12,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,10,moodrate,36,-0.4483206365195573,6,13,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,13,0,0,1,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,moodrate,39,-0.4483206365195573,6,14,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,14,1,1,1,0,0,1,0,0,0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,3,0,0,3,0,0,0,4,4,8,0,0,8,0,0,0,moodrate,42,1.389793973210626,7,15,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,15,1,1,0,1,1,1,0,0,1,1,1,-1,1,1,1,-1,-1,1,2,2,0,-1,-1,3,0,0,3,7,7,0,4,4,8,0,0,8,moodrate,45,1.389793973210626,7,16,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,16,0,1,0,1,1,0,1,1,1,-1,1,-1,1,1,-1,1,1,1,0,3,0,2,2,0,-1,-1,3,0,8,0,7,7,0,4,4,8,moodrate,48,-0.4483206365195573,6,17,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,17,1,1,0,0,1,0,1,1,0,1,1,-1,-1,1,-1,1,1,-1,4,1,0,0,3,0,2,2,0,9,6,0,0,8,0,7,7,0,moodrate,51,1.389793973210626,7,18,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,18,0,0,0,1,1,0,0,1,0,-1,-1,-1,1,1,-1,-1,1,-1,0,0,0,4,1,0,0,3,0,0,0,0,9,6,0,0,8,0,moodrate,54,-0.4483206365195573,6,19,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,19,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,9,6,0,moodrate,57,-0.4483206365195573,6,20,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,20,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moodrate,60,-0.4483206365195573,6,21,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,21,1,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-2,0,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,moodrate,63,1.389793973210626,7,22,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,22,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,-1,1,-1,-1,-1,0,0,0,-2,0,4,0,0,0,0,0,0,3,0,9,0,0,0,moodrate,66,-0.4483206365195573,6,23,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,23,0,1,0,0,0,0,1,0,1,-1,1,-1,-1,-1,-1,1,-1,1,0,4,0,0,0,0,-2,0,4,0,9,0,0,0,0,3,0,9,moodrate,69,-0.4483206365195573,6,24,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,24,1,0,0,0,1,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,4,0,0,0,0,5,0,0,0,9,0,0,0,0,moodrate,72,-0.4483206365195573,6,25,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,25,1,0,1,1,0,0,0,1,0,1,-1,1,1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,4,0,4,0,5,5,0,0,0,9,0,moodrate,75,-0.4483206365195573,6,26,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,26,1,0,1,1,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,-1,3,0,3,-1,0,0,0,0,0,8,0,8,4,0,5,5,0,0,moodrate,78,-0.4483206365195573,6,27,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,27,1,1,0,1,0,1,1,0,1,1,1,-1,1,-1,1,1,-1,1,4,-1,0,3,0,3,-1,0,0,9,4,0,8,0,8,4,0,5,moodrate,81,1.389793973210626,7,28,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,28,0,0,1,1,1,0,1,0,1,-1,-1,1,1,1,-1,1,-1,1,0,0,-2,4,-1,0,3,0,3,0,0,3,9,4,0,8,0,8,moodrate,84,-0.4483206365195573,6,29,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,29,0,0,0,0,0,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,0,0,0,0,0,-2,4,-1,0,0,0,0,0,0,3,9,4,0,moodrate,87,-0.4483206365195573,6,30,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,30,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,3,moodrate,90,-0.4483206365195573,6,31,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,31,0,1,1,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,moodrate,93,-0.4483206365195573,6,32,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,32,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,5,0,0,0,4,4,0,0,0,10,0,0,0,9,9,0,0,0,moodrate,96,-0.4483206365195573,6,33,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,33,0,0,1,1,0,0,0,1,1,-1,-1,1,1,-1,-1,-1,1,1,0,0,5,5,0,0,0,4,4,0,0,10,10,0,0,0,9,9,moodrate,99,-0.4483206365195573,6,34,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,34,0,1,0,0,0,1,1,0,0,-1,1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,5,5,0,0,0,5,0,0,0,10,10,0,0,moodrate,102,-0.4483206365195573,6,35,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,35,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,10,moodrate,105,-0.4483206365195573,6,36,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,36,0,1,1,0,0,0,0,1,0,-1,1,1,-1,-1,-1,-1,1,-1,0,-1,-2,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,moodrate,108,-0.4483206365195573,6,37,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,37,1,1,0,0,1,1,0,0,0,1,1,-1,-1,1,1,-1,-1,-1,3,2,0,0,-1,-2,0,0,0,8,7,0,0,4,3,0,0,0,moodrate,111,-0.4483206365195573,6,38,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,38,0,1,0,1,1,0,0,1,1,-1,1,-1,1,1,-1,-1,1,1,0,-3,0,3,2,0,0,-1,-2,0,2,0,8,7,0,0,4,3,moodrate,114,-0.4483206365195573,6,39,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,39,1,1,1,0,1,0,1,1,0,1,1,1,-1,1,-1,1,1,-1,4,1,-4,0,-3,0,3,2,0,9,6,1,0,2,0,8,7,0,moodrate,117,1.389793973210626,7,40,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
206,day1_block1,40,0,1,0,1,1,1,0,1,0,-1,1,-1,1,1,1,-1,1,-1,0,3,0,4,1,-4,0,-3,0,0,8,0,9,6,1,0,2,0,moodrate,NA,-0.4483206365195573,6,41,1,1,2021-01-30T01:13:09Z,Winsec,0,2021-02-03T22:58:28Z,1,2021-01-30,2021-02-03,4,loseday_block1,before_loss,8,6
27,day1_block1,1,0,0,0,NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,moodrate,3,-6.9243810073424505,3,2,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,2,0,0,1,0,0,0,NA,NA,NA,-1,-1,1,-1,-1,-1,NA,NA,NA,0,0,-4,0,0,0,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,moodrate,6,-6.9243810073424505,3,3,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,3,1,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,-4,0,0,0,4,0,0,0,0,1,0,0,0,moodrate,9,-2.192720652325109,5,4,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,4,1,1,1,1,0,0,0,0,1,1,1,1,1,-1,-1,-1,-1,1,2,2,-1,-1,0,0,0,0,-4,7,7,4,4,0,0,0,0,1,moodrate,12,-2.192720652325109,5,5,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,-2,3,2,2,-1,-1,0,0,6,3,8,7,7,4,4,0,0,moodrate,15,0.17310952518356143,6,6,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,-2,3,2,2,-1,9,6,7,6,3,8,7,7,4,moodrate,18,0.17310952518356143,6,7,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,7,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,4,1,2,1,-2,3,0,0,6,9,6,7,6,3,8,moodrate,21,0.17310952518356143,6,8,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,8,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,4,1,0,0,1,4,1,2,5,9,6,0,0,6,9,6,7,moodrate,24,0.17310952518356143,6,9,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,9,0,1,0,1,1,1,0,0,1,-1,1,-1,1,1,1,-1,-1,1,0,3,0,0,4,1,0,0,1,0,8,0,5,9,6,0,0,6,moodrate,27,-2.192720652325109,5,10,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,10,1,0,1,0,1,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,3,0,5,0,3,0,0,4,1,8,0,10,0,8,0,5,9,6,moodrate,30,0.17310952518356143,6,11,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,11,0,0,0,1,0,1,0,1,0,-1,-1,-1,1,-1,1,-1,1,-1,0,0,0,3,0,5,0,3,0,0,0,0,8,0,10,0,8,0,moodrate,33,-2.192720652325109,5,12,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,12,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,0,10,moodrate,36,-2.192720652325109,5,13,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,13,1,1,1,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-2,2,3,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,moodrate,39,-2.192720652325109,5,14,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,14,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,-1,-1,-1,0,-1,3,-2,2,3,0,0,0,0,4,8,3,7,8,0,0,0,moodrate,42,-2.192720652325109,5,15,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,15,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,2,2,0,0,-1,3,-2,2,3,7,7,0,0,4,8,3,7,8,moodrate,45,0.17310952518356143,6,16,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,16,0,1,1,1,1,0,0,1,1,-1,1,1,1,1,-1,-1,1,1,0,2,-4,2,2,0,0,-1,3,0,7,1,7,7,0,0,4,8,moodrate,48,0.17310952518356143,6,17,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,17,1,1,0,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,-1,-3,1,0,0,2,-4,2,2,0,2,6,0,0,7,1,7,7,0,moodrate,51,0.17310952518356143,6,18,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,18,1,0,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,-1,1,1,3,0,0,-3,1,0,0,2,-4,8,0,0,2,6,0,0,7,1,moodrate,54,-2.192720652325109,5,19,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,19,1,1,0,1,0,0,1,1,0,1,1,-1,1,-1,-1,1,1,-1,-4,-1,0,3,0,0,-3,1,0,1,4,0,8,0,0,2,6,0,moodrate,57,0.17310952518356143,6,20,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,20,0,0,1,1,1,0,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,0,0,3,-4,-1,0,3,0,0,0,0,8,1,4,0,8,0,0,moodrate,60,0.17310952518356143,6,21,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,21,0,0,1,0,0,1,1,1,0,-1,-1,1,-1,-1,1,1,1,-1,0,0,4,0,0,3,-4,-1,0,0,0,9,0,0,8,1,4,0,moodrate,63,0.17310952518356143,6,22,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,22,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,8,moodrate,66,0.17310952518356143,6,23,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,23,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,4,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,moodrate,69,2.538939702692232,7,24,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
27,day1_block1,24,1,1,0,0,1,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,-1,0,-4,0,0,4,0,0,0,0,5,1,0,0,9,0,0,0,0,moodrate,72,0.17310952518356143,6,25,1,1,2021-01-30T12:58:13Z,Winfirst,1,2021-01-31T16:42:06Z,0,2021-01-30,2021-01-31,1,winday_block1,before_win,7,3
